country_code,country,province,city,population,latitude,longitude
US,United States of America,Arizona,Gila Bend,2012,32.95037762,-112.7246546
US,United States of America,Arizona,Tombstone,1396.5,31.71314048,-110.066884
US,United States of America,Arizona,Willcox,4451.5,32.25321088,-109.8313945
US,United States of America,Arizona,Scottsdale,15401,33.69234784,-111.8680402
US,United States of America,Arizona,Kingman,33306.5,35.18987917,-114.0522221
US,United States of America,Arizona,Grand Canyon,1068.5,36.05478762,-112.1385922
US,United States of America,California,Arcata,19052,40.88519045,-124.0882245
US,United States of America,California,Stockton,488506.5,37.95813397,-121.289739
US,United States of America,California,Barstow,21119,34.89901837,-117.0218858
US,United States of America,California,Victoriaville,83496,34.5365082,-117.2903191
US,United States of America,California,Pasadena,144618,34.16038129,-118.1388719
US,United States of America,California,Visalia,114699.5,36.32502952,-119.3160094
US,United States of America,California,El Centro,41661.5,32.79237693,-115.5580475
US,United States of America,California,San Luis Obispo,54759,35.28318097,-120.6585889
US,United States of America,California,Merced,84355,37.30261843,-120.481933
US,United States of America,California,Yuba City,84324.5,39.14103334,-121.6157656
US,United States of America,California,Redding,93871.5,40.58704327,-122.3905762
US,United States of America,California,Santa Rosa,193455,38.45040367,-122.6999889
US,United States of America,California,Oceanside,396474.5,33.2204645,-117.3349675
US,United States of America,California,Modesto,269697,37.65541343,-120.9899899
US,United States of America,California,Irvine,1611303.5,33.68041058,-117.8299502
US,United States of America,California,Ukiah,21826.5,39.15423667,-123.2108621
US,United States of America,California,Needles,6246.5,34.84842714,-114.6133507
US,United States of America,California,Bishop,4249,37.36395835,-118.394076
US,United States of America,California,Palm Springs,216461,33.77735557,-116.5330526
US,United States of America,California,Santa Maria,98092.5,34.94012697,-120.4366386
US,United States of America,California,Tulare,53005.5,36.20702639,-119.3441213
US,United States of America,California,Mt. Shasta,3742.5,41.3103583,-122.3093925
US,United States of America,California,Crescent City,9439.5,41.7564551,-124.2004916
US,United States of America,Colorado,Fort Collins,178818.5,40.56068829,-105.0588693
US,United States of America,Colorado,Pueblo,108244,38.2803882,-104.6300066
US,United States of America,Colorado,Lamar,8567,38.08649823,-102.6194058
US,United States of America,Colorado,Trinidad,8701.5,37.17133445,-104.5063965
US,United States of America,Colorado,Gunnison,6273,38.54476483,-106.92829
US,United States of America,Colorado,Durango,19127.5,37.27564333,-107.8799891
US,United States of America,Colorado,Montrose,18463.5,38.47727541,-107.8655197
US,United States of America,Colorado,Craig,9315.5,40.51728009,-107.5503968
US,United States of America,Colorado,Boulder,106897.5,40.03844627,-105.246093
US,United States of America,Nevada,Boulder City,15072.5,35.97895245,-114.8315802
US,United States of America,Nevada,Winnemucca,7997.5,40.97337628,-117.7346847
US,United States of America,New Mexico,Roswell,45082.5,33.39453656,-104.5224679
US,United States of America,New Mexico,Clovis,33477.5,34.40506919,-103.2047706
US,United States of America,New Mexico,Las Cruces,97675.5,32.31261293,-106.7778083
US,United States of America,New Mexico,Hobbs,28375.5,32.71261436,-103.1406143
US,United States of America,New Mexico,Socorro,8117,34.06211855,-106.8989895
US,United States of America,New Mexico,Gallup,21627,35.52407066,-108.7339938
US,United States of America,New Mexico,Raton,6820,36.89739768,-104.439889
US,United States of America,New Mexico,Tucumcari,5259.5,35.16980288,-103.725514
US,United States of America,Oregon,Roseburg,25454.5,43.21843304,-123.3560987
US,United States of America,Oregon,Pendleton,16669,45.67259849,-118.7874886
US,United States of America,Oregon,John Day,1437.5,44.41652529,-118.9520264
US,United States of America,Oregon,Grants Pass,36690,42.43954002,-123.3271857
US,United States of America,Oregon,Corvallis,54865.5,44.57235557,-123.2799793
US,United States of America,Oregon,Albany,48066.5,44.62049217,-123.086942
US,United States of America,Oregon,Astoria,9773,46.18838096,-123.8299974
US,United States of America,Utah,Logan,58664,41.73593955,-111.8335979
US,United States of America,Utah,Parowan,2533,37.84253379,-112.8272065
US,United States of America,Utah,Kanab,2861,37.04738853,-112.5254936
US,United States of America,Utah,Monticello,1811.5,37.87178265,-109.3421995
US,United States of America,Utah,Moab,5309,38.57370363,-109.5491895
US,United States of America,Utah,Price,9175,39.59979087,-110.8100169
US,United States of America,Utah,Cedar City,25371.5,37.67742759,-113.061094
US,United States of America,Utah,Vernal,11175.5,40.45539756,-109.5280022
US,United States of America,Utah,Ogden,227774,41.23237856,-111.9680341
US,United States of America,Wyoming,Green River,10239.5,41.51455772,-109.4649827
US,United States of America,Wyoming,Rawlins,8458,41.7906649,-107.234292
US,United States of America,Wyoming,Douglas,5838,42.75647158,-105.3845341
US,United States of America,Wyoming,Riverton,10350,43.02816042,-108.3950481
US,United States of America,Wyoming,Thermopolis,3195,43.64597801,-108.2146715
US,United States of America,Wyoming,Gillette,26107,44.28317425,-105.5052503
US,United States of America,Arkansas,Jonesboro,58322,35.84257835,-90.70416406
US,United States of America,Arkansas,Texarkana,52169,33.44210472,-94.03747481
US,United States of America,Arkansas,Pine Bluff,51472,34.22869753,-92.00305119
US,United States of America,Arkansas,Hot Springs,40826,34.50395205,-93.05500248
US,United States of America,Arkansas,Fort Smith,87986.5,35.38622377,-94.39835718
US,United States of America,Arkansas,Fayetteville,108267.5,36.06297833,-94.15720911
US,United States of America,Arkansas,Conway,56759.5,35.09128054,-92.4513184
US,United States of America,Arkansas,El Dorado,21384.5,33.21392743,-92.66251998
US,United States of America,Iowa,Davenport,178282.5,41.55398684,-90.58753036
US,United States of America,Iowa,Burlington,27690.5,40.80793418,-91.11276961
US,United States of America,Iowa,Dubuque,59834,42.50093162,-90.66445073
US,United States of America,Iowa,Waterloo,82091.5,42.49315432,-92.34279789
US,United States of America,Iowa,Sioux City,87090,42.50038902,-96.39999211
US,United States of America,Iowa,Council Bluffs,80284.5,41.26227338,-95.86080021
US,United States of America,Iowa,Ames,56855,42.05385297,-93.61972254
US,United States of America,Iowa,Mason City,27327,43.15401837,-93.20083338
US,United States of America,Kansas,Emporia,27796.5,38.40423077,-96.18137496
US,United States of America,Kansas,Salina,46877,38.82467023,-97.6071794
US,United States of America,Kansas,Dodge City,25237.5,37.76005821,-100.018195
US,United States of America,Kansas,Coffeyville,10955,37.03806093,-95.6263184
US,United States of America,Missouri,St. Charles,213139.5,38.78428509,-90.50616581
US,United States of America,Missouri,Poplar Bluff,18575,36.76019676,-90.40268376
US,United States of America,Missouri,Joplin,60290.5,37.08459556,-94.51307886
US,United States of America,Missouri,Columbia,244754,38.95207847,-92.33390955
US,United States of America,Missouri,St. Joseph,74878.5,39.76903119,-94.84639185
US,United States of America,Nebraska,McCook,8003,40.20559369,-100.6261683
US,United States of America,Nebraska,Norfolk,24562,42.02871238,-97.43359827
US,United States of America,Nebraska,North Platte,24709.5,41.13628623,-100.7705005
US,United States of America,Nebraska,Sidney,6221.5,41.13980023,-102.9782727
US,United States of America,Nebraska,Scottsbluff,20172,41.86750775,-103.6606859
US,United States of America,Nebraska,Chadron,5686.5,42.82791424,-103.0030774
US,United States of America,Oklahoma,Lawton,85795.5,34.59903668,-98.40997278
US,United States of America,Oklahoma,Norman,113525,35.22791302,-97.34414636
US,United States of America,Oklahoma,Muskogee,38995.5,35.74821718,-95.36943486
US,United States of America,Oklahoma,Ponca City,24843,36.7073576,-97.08527328
US,United States of America,Oklahoma,Shawnee,29160,35.34278973,-96.93378382
US,United States of America,Oklahoma,Woodward,12339.5,36.43342084,-99.39769027
US,United States of America,Oklahoma,Guymon,10843.5,36.68580853,-101.4795012
US,United States of America,South Dakota,Yankton,14495,42.88201947,-97.39248967
US,United States of America,South Dakota,Brookings,20313.5,44.30676455,-96.78803044
US,United States of America,South Dakota,Mitchell,14973,43.71429425,-98.02619776
US,United States of America,South Dakota,Aberdeen,24854,45.46511761,-98.48640222
US,United States of America,South Dakota,Mobridge,3083.5,45.54012596,-100.4347071
US,United States of America,Louisiana,Houma,48196,29.59593121,-90.71948613
US,United States of America,Louisiana,Monroe,76674.5,32.50960349,-92.11919397
US,United States of America,Texas,Conroe,41643,30.31206321,-95.45586369
US,United States of America,Texas,Nacogdoches,30691,31.60374147,-94.65526656
US,United States of America,Texas,Eagle Pass,39683,28.71102399,-100.4892774
US,United States of America,Texas,Edinburg,114573.5,26.30318646,-98.1599622
US,United States of America,Texas,Kingsville,24560.5,27.51595481,-97.8558464
US,United States of America,Texas,Port Arthur,54972,29.89898765,-93.92859257
US,United States of America,Texas,Huntsville,34444.5,30.72376935,-95.55058659
US,United States of America,Texas,Killeen,120464,31.11728538,-97.72748214
US,United States of America,Texas,Lufkin,38465.5,31.33843467,-94.72887964
US,United States of America,Texas,Del Rio,35803.5,29.36294802,-100.8963843
US,United States of America,Texas,San Angelo,87297.5,31.4640084,-100.4366966
US,United States of America,Texas,Sherman,38696,33.63599469,-96.60858403
US,United States of America,Texas,Beaumont,107455.5,30.08626304,-94.10168278
